Date,USDZAR
1971-02,-0.0005616399887673484
1971-03,0.00028089887640470046
1971-04,0.000984113594826308
1971-05,-0.000562034565125713
1971-06,0.0008437631837998616
1971-07,-0.0005621925509488035
1971-08,0.014689104392469954
1971-09,-0.013922092532695718
1971-10,-0.0028046557285094087
1971-11,-0.0005606166783463928
1971-12,-0.06975228161668834
1972-01,0.01629786670200084
1972-02,0.005596269153897548
1972-03,0.004954472415639843
1972-04,-0.0049300466355760575
1972-05,0.005627763633927252
1972-06,-0.044797132983489085
1972-07,-0.022641981486114515
1972-08,-0.0007500000000001394
1972-09,0.0
1972-10,0.020798775041469986
1972-11,-0.001528857179258547
1972-12,0.0015311981625623083
1973-01,0.0
1973-02,0.09715805683886303
1973-03,0.011040339702760082
1973-04,0.0068405301410858765
1973-05,-0.006794055201698512
1973-06,0.0519654556283502
1973-07,-0.0010412018444146964
1973-08,-0.0016335016335016217
1973-09,0.0
1973-10,0.0016361743269373008
1973-11,0.0
1973-12,-0.0016335016335016217
1974-01,0.0016361743269373008
1974-02,0.0
1974-03,0.0017881090746534323
1974-04,0.0
1974-05,-0.0020817843866169916
1974-06,0.006736526946107491
1974-07,0.0002994908655287176
1974-08,-0.03830645161290336
1974-09,-0.00870806566738036
1974-10,0.0
1974-11,0.013894919669995787
1974-12,-0.0015895953757225634
1975-01,0.013770876062115356
1975-02,0.015018587360594804
1975-03,0.0
1975-04,-0.013495672583247798
1975-05,0.002794939688143483
1975-06,-0.05029337803855827
1975-07,0.0005591277606931122
1975-08,-0.0005588153115394512
1975-09,-0.1782803352083573
1975-10,-0.000802936453315084
1975-11,-0.0004586104104561395
1975-12,0.00126277120881646
1976-01,0.0
1976-02,0.0004594004823705866
1976-03,-0.000459189530478743
1976-04,0.0004594004823705866
1976-05,0.0
1976-06,0.003920212152657809
1976-07,-0.00390490410014932
1976-08,-0.0009179575444636656
1976-09,0.0009188009647411732
1976-10,0.0
1976-11,0.0
1976-12,0.0012649494020238183
1977-01,0.0
1977-02,0.0
1977-03,0.0
1977-04,-0.002180149168101053
1977-05,0.0021849126034958477
1977-06,0.0009208103130755596
1977-07,-0.0021821522912599534
1977-08,0.0012649494020238183
1977-09,0.0
1977-10,0.00172791153092966
1977-11,-0.001724931002759944
1977-12,0.0
1978-01,0.00046019328117807845
1978-02,0.0
1978-03,0.0
1978-04,-0.0004599816007360147
1978-05,0.0
1978-06,-0.002180149168101053
1978-07,0.0021849126034958477
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0013818516812529325
1978-12,-0.001379944802207933
1979-01,-0.002180149168101053
1979-02,0.02831858407079646
1979-03,0.0021284143313231585
1979-04,-0.004590395480225884
1979-05,0.007231772377000567
1979-06,-0.00471976401179941
1979-07,0.009770046467294069
1979-08,0.0038272933859588854
1979-09,0.007470779612001488
1979-10,0.0004822182037371725
1979-11,-0.0030048076923077094
1979-12,0.005924313867730735
1980-01,0.012114537444933848
1980-02,0.01151132565911639
1980-03,-0.002838805233275843
1980-04,0.012876609576196962
1980-05,0.020931716656030774
1980-06,0.017796830345544246
1980-07,0.008383547288446591
1980-08,0.007655755015839372
1980-09,0.005041124966834731
1980-10,0.005334755934915947
1980-11,-0.001597869507323435
1980-12,0.007107415850878374
1981-01,-0.01907392791370688
1981-02,-0.02998596401684317
1981-03,-0.01963972979734796
1981-04,-0.024765157984628527
1981-05,-0.032574058774932246
1981-06,-0.04454217410915662
1981-07,-0.07014784523435025
1981-08,0.010917956328174494
1981-09,-0.01225002617526949
1981-10,-0.009335131210455372
1981-11,0.0031214233690564086
1981-12,0.0029218407596782736
1982-01,-0.014398848092152416
1982-02,-0.008261933904528895
1982-03,-0.06468231253577561
1982-04,0.002103250478011409
1982-05,-0.03228790822462757
1982-06,-0.05267309377738827
1982-07,-0.005577828133170648
1982-08,-0.003041098270918363
1982-09,-0.0044978808061586495
1982-10,-0.013818988313571534
1982-11,0.05679257189218423
1982-12,0.032771622753933416
1983-01,0.005899981269900767
1983-02,-0.020816139385603005
1983-03,-0.005109022899370541
1983-04,0.0047667063892200545
1983-05,0.015641001768922802
1983-06,-0.018279864729000894
1983-07,-0.00436800436800433
1983-08,-0.02415416037652074
1983-09,0.02029537011869187
1983-10,-0.06020095367847422
1983-11,-0.014682439801996794
1983-12,-0.02503067484662569
1984-01,-0.0385371608336611
1984-02,0.0617067468269874
1984-03,-0.03232062055591467
1984-04,-0.014649681528662417
1984-05,-0.020357226425395947
1984-06,-0.05637741959225728
1984-07,-0.17389189517845194
1984-08,0.04604719201170249
1984-09,-0.058953794589418296
1984-10,-0.12284754304913903
1984-11,0.024802281164254536
1984-12,-0.0659798994974874
1985-01,0.004948995051005101
1985-02,-0.03168704156479207
1985-03,0.08178163351671586
1985-04,-0.028321768182986262
1985-05,-0.021427493586841817
1985-06,0.014543784445805175
1985-07,-0.10838110838110837
1985-08,-0.2197806098903049
1985-09,0.10000781005935644
1985-10,-0.008978328173374628
1985-11,-0.04391904391904389
1985-12,0.051347881899871606
1986-01,0.12468827930174564
1986-02,0.15084839635466474
1986-03,-0.07644733782841195
1986-04,0.045149688958009415
1986-05,-0.12861559310549275
1986-06,-0.04605502363349889
1986-07,-0.033388003748828554
1986-08,0.0038416307330457755
1986-09,0.1441001031528908
1986-10,-0.027860132542727678
1986-11,0.03324623839985574
1986-12,0.014904901243599333
1987-01,0.04440836596313624
1987-02,0.007311207311207157
1987-03,0.029106029106028997
1987-04,0.008083832335329388
1987-05,-0.009000098902185782
1987-06,-0.012163548434370397
1987-07,-0.012255729794933612
1987-08,0.015533124264994091
1987-09,-0.017334360554699613
1987-10,0.030107633549923296
1987-11,0.03527780630584343
1987-12,0.008754208754208737
1988-01,-0.030873493975903443
1988-02,-0.04583991952866795
1988-03,-0.01755294117647066
1988-04,-0.013692271988860472
1988-05,-0.03816964285714297
1988-06,-0.03862660944205998
1988-07,-0.04703476482617586
1988-08,-0.0020408163265307477
1988-09,-0.018036072144288595
1988-10,-0.004985044865403521
1988-11,0.09116623150565695
1988-12,-0.03587161736941469
1989-01,-0.008527454242928445
1989-02,-0.03181635118807902
1989-03,-0.03121342177136177
1989-04,0.0005855943782939743
1989-05,-0.06514598540145977
1989-06,-0.014388489208633004
1989-07,0.04945262363155889
1989-08,-0.04195298372513556
1989-09,0.02960342580525044
1989-10,0.017620310723759136
1989-11,0.018918918918918726
1989-12,0.014691478942213454
1990-01,-0.004291008386970829
1990-02,0.002150117279124286
1990-03,-0.036534839924670326
1990-04,-0.003191289656467089
1990-05,0.00037558685445993056
1990-06,0.0028248587570622874
1990-07,0.025294458389650387
1990-08,0.006608357628765882
1990-09,0.0017523364485980686
1990-10,0.010029498525073732
1990-11,0.009289031797070413
1990-12,-0.01693658536585363
1991-01,0.007668108533228413
1991-02,-0.009349435138293782
1991-03,-0.06073911452616165
1991-04,-0.011573236889692584
1991-05,-0.020198440822111974
1991-06,-0.022853185595567704
1991-07,0.008344680702489393
1991-08,-0.0034446764091857762
1991-09,0.025512934879571736
1991-10,-0.010591350397175514
1991-11,0.01088508208422545
1991-12,0.02076502732240426
1992-01,-0.019327641027473086
1992-02,-0.01578762306610415
1992-03,-0.01147028154327423
1992-04,0.0008348987685242726
1992-05,0.013074889867841444
1992-06,0.0239985564778058
1992-07,0.0024237600839271956
1992-08,0.00703096539162118
1992-09,-0.0248667850799289
1992-10,-0.048311301937185136
1992-11,-0.021373035566583987
1992-12,-0.010638297872340607
1993-01,-0.005857468272046806
1993-02,-0.023669579030976884
1993-03,-0.009597230962869796
1993-04,0.005537098560354448
1993-05,-0.00613207547169814
1993-06,-0.04790419161676629
1993-07,-0.013293943870014813
1993-08,0.0017756732761171623
1993-09,-0.018445896877269274
1993-10,0.025683043828024887
1993-11,-0.0024372120671718456
1993-12,-0.010441176470588287
1994-01,-0.002201027146001455
1994-02,-0.016594516594516495
1994-03,-0.0051679586563307955
1994-04,-0.011241696474195373
1994-05,-0.028248275862068906
1994-06,-0.006168608636052175
1994-07,-0.008831521739130377
1994-08,0.025555276872056387
1994-09,0.006535764375876552
1994-10,0.01711840228245376
1994-11,-0.013370865587614467
1994-12,0.004098360655737876
1995-01,0.001698754246885592
1995-02,-0.0183435241801001
1995-03,0.005449210563085005
1995-04,-0.010917634051962333
1995-05,-0.0181818181818183
1995-06,0.013197690404179285
1995-07,0.004335459641565231
1995-08,-0.009355765285186779
1995-09,0.0012325390304026573
1995-10,0.0010144490444985443
1995-11,-0.005778928717459442
1995-12,0.00630914826498441
1996-01,-0.0010960405535006545
1996-02,-0.05819354838709667
1996-03,-0.02638190954773878
1996-04,-0.0808314087759815
1996-05,-0.0045977011494251485
1996-06,0.006944444444444198
1996-07,-0.04435350071894695
1996-08,0.007017153040766333
1996-09,-0.011124573190880005
1996-10,-0.033120340788072467
1996-11,0.017886178861788782
1996-12,-0.014064938118547476
1997-01,0.025942982456140573
1997-02,0.017857142857142794
1997-03,0.013574660633484337
1997-04,-0.006183249016301295
1997-05,-0.004476776720761078
1997-06,-0.014992834307132608
1997-07,-0.016480537785969918
1997-08,-0.017366290219475777
1997-09,0.008271565152003557
1997-10,-0.033534053156146215
1997-11,-0.007521895929933131
1997-12,-0.0028768108496866063
1998-01,-0.013480640583823145
1998-02,-0.0027292024663905234
1998-03,-0.01747939219386241
1998-04,-0.0037597704561194156
1998-05,-0.019879751745539243
1998-06,-0.1356679462893735
1998-07,-0.026121169575367698
1998-08,-0.05038525339906674
1998-09,0.08865822784810118
1998-10,0.058924454452844444
1998-11,-0.016988756148980988
1998-12,-0.029910524073284983
1999-01,-0.032133018821239534
1999-02,-0.021025433992733267
1999-03,0.005635129429341523
1999-04,0.01424736053234077
1999-05,-0.023906752411575583
1999-06,0.03451143451143435
1999-07,-0.02560570456202882
1999-08,0.014050944946589983
1999-09,0.012900540990428588
1999-10,-0.022614496054665256
1999-11,-0.004695976034329252
1999-12,0.0033632286995515237
2000-01,-0.02397716460513788
2000-02,-0.004420587306599333
2000-03,-0.029272030651341097
2000-04,-0.0388156441039994
2000-05,-0.025760619977037935
2000-06,0.025459896983075936
2000-07,-0.02283643475509789
2000-08,-0.003539442573619156
2000-09,-0.03545266067726316
2000-10,-0.04172185430463571
2000-11,-0.02510200919374006
2000-12,0.021850424869372498
2001-01,-0.020193923723335616
2001-02,0.008303677342823335
2001-03,-0.04258346333853347
2001-04,-0.0025519731109173716
2001-05,0.003999500062492167
2001-06,-0.005469235550031093
2001-07,-0.025734181047532556
2001-08,-0.02150728759331677
2001-09,-0.06508613526837648
2001-10,-0.04400550730777375
2001-11,-0.07932328994198223
2001-12,-0.14258841234010533
2002-01,0.047831800262812196
2002-02,0.00439947206335245
2002-03,0.0030891438658429138
2002-04,0.062353492733239424
2002-05,0.08461303773009243
2002-06,-0.044876153472559466
2002-07,0.008325171400587639
2002-08,-0.03314393939393934
2002-09,0.00189753320683117
2002-10,0.053473263368315704
2002-11,0.08045356371490286
2002-12,0.08048820330914119
2003-01,0.006459037955655722
2003-02,0.05386138613861391
2003-03,0.027323238102503478
2003-04,0.08514072847682108
2003-05,-0.10330322899913391
2003-06,0.0820036410366245
2003-07,0.013416536661466472
2003-08,-0.000745560525958977
2003-09,0.06436393541964236
2003-10,0.005060904872389971
2003-11,0.07874730156743737
2003-12,-0.043639573328546066
2004-01,-0.054728267786687046
2004-02,0.06611084308286119
2004-03,0.054080254270957306
2004-04,-0.0997982861475516
2004-05,0.072924021488872
2004-06,0.06173201655747862
2004-07,-0.02094934184284014
2004-08,-0.05486103780555862
2004-09,0.0275509413496553
2004-10,0.057950819672131226
2004-11,0.051126083435286684
2004-12,0.024413062665489926
2005-01,-0.053467000835421996
2005-02,0.028792436613665817
2005-03,-0.06763362448914179
2005-04,0.025255512833152638
2005-05,-0.1066059894304171
2005-06,0.024437927663734316
2005-07,0.010393399279755577
2005-08,0.033788878416588064
2005-09,-0.0006436319681009106
2005-10,-0.049593435285341436
2005-11,0.03713733075435188
2005-12,0.021125647832132444
2006-01,0.04471846679542435
2006-02,-0.017372262773722724
2006-03,-0.0018618958957337117
2006-04,0.028559533721898456
2006-05,-0.10862724142025892
2006-06,-0.06094229160858666
2006-07,0.032601655271680574
2006-08,-0.03497562262997789
2006-09,-0.07509185744751934
2006-10,0.056003256003256174
2006-11,0.030361486203136723
2006-12,0.021096203254353574
2007-01,-0.029169264879096546
2007-02,-0.0022122364327686883
2007-03,-0.004309039345796961
2007-04,0.025960451977401044
2007-05,-0.005268703898840821
2007-06,0.010577878744852942
2007-07,-0.01341962234549221
2007-08,-0.001217208814270676
2007-09,0.04042330198841304
2007-10,0.05711999507586252
2007-11,-0.044857285634498534
2007-12,-0.008553734061930607
2008-01,-0.08279871692060958
2008-02,-0.0444444444444444
2008-03,-0.03219825721525249
2008-04,0.06995966408781351
2008-05,-0.006373193166885782
2008-06,-0.026779548302938938
2008-07,0.06589422028353331
2008-08,-0.047829190732688764
2008-09,-0.07023471912146251
2008-10,-0.15270961145194273
2008-11,-0.0268656716417911
2008-12,0.0551181102362206
2009-01,-0.06613984862151467
2009-02,0.008214303365788655
2009-03,0.06460337170879549
2009-04,0.11436076647043647
2009-05,0.07416924898596733
2009-06,0.02911589318122898
2009-07,-0.0060559206287850165
2009-08,-0.002070180401434807
2009-09,0.03559349117153565
2009-10,-0.03905310300703768
2009-11,0.05542500607730316
2009-12,0.0008921330089213253
2010-01,-0.02993587978443013
2010-02,-0.011548331907613285
2010-03,0.05908030199039116
2010-04,-0.014074976316145849
2010-05,-0.0366362451108212
2010-06,-0.00013036110024788883
2010-07,0.051225127446143714
2010-08,-0.010414971521562122
2010-09,0.059026281775096834
2010-10,-0.005143591941705772
2010-11,-0.014669444757292704
2010-12,0.07151800395227115
2011-01,-0.07743372068749566
2011-02,0.031110537115961456
2011-03,0.02869669190912716
2011-04,0.03131565325944652
2011-05,-0.034327634112994554
2011-06,0.004845404990176272
2011-07,0.011702286653713978
2011-08,-0.04298076235428738
2011-09,-0.13650005557819855
2011-10,0.017186145554592303
2011-11,-0.01837487205416266
2011-12,0.0023362175525338813
2012-01,0.03574537819429513
2012-02,0.04056592462331632
2012-03,-0.021725531083018446
2012-04,-0.013423509141872514
2012-05,-0.08748093394344714
2012-06,0.043947967957668865
2012-07,-0.01144247884049543
2012-08,-0.016821428571428765
2012-09,0.010271089408991463
2012-10,-0.04138996495111602
2012-11,-0.026400862068965303
2012-12,0.05137192423437775
2013-01,-0.053863933273037956
2013-02,-0.0076125257629146015
2013-03,-0.022909854702150345
2013-04,0.0298833656698112
2013-05,-0.11131149977704025
2013-06,0.02134485759974103
2013-07,0.0003847399967600307
2013-08,-0.039212443700814226
2013-09,0.025140110492829937
2013-10,-0.0018812147272239121
2013-11,-0.012531697823907617
2013-12,-0.03034519566170435
2014-01,-0.056471773105767675
2014-02,0.033983877416295494
2014-03,0.021192757242282978
2014-04,0.000902835854938111
2014-05,-0.0047198811989823675
2014-06,-0.006129259694476974
2014-07,-0.006518917000551072
2014-08,0.0038156488478053863
2014-09,-0.05482353149672581
2014-10,0.022265501154943523
2014-11,-0.0021151777562844476
2014-12,-0.04387845055571893
2015-01,-0.0066108039424430665
2015-02,-0.0009349401724063622
2015-03,-0.03903693507307049
2015-04,0.018588328141922794
2015-05,-0.01989714050606861
2015-06,-0.0013394911577148116
2015-07,-0.040376001514100035
2015-08,-0.0451132915157495
2015-09,-0.04150156262405358
2015-10,0.0023512559323997095
2015-11,-0.043300110741971265
2015-12,-0.06597278339851953
2016-01,-0.026568999477681987
2016-02,0.0012097155278329996
2016-03,0.07477331672005016
2016-04,0.03774367190903849
2016-05,-0.0941140521752416
2016-06,0.06668205831624419
2016-07,0.06109361827836879
2016-08,-0.05787676579799461
2016-09,0.07351430132993242
2016-10,0.01843536859604722
2016-11,-0.04398325528593727
2016-12,0.02575672666137807
2017-01,0.019650768443003175
2017-02,0.026415812926076754
2017-03,-0.021254547623307585
2017-04,0.0032535283954495675
2017-05,0.01922563825002488
2017-06,0.0033271125252400946
2017-07,-0.008456002244822125
2017-08,0.014050387596899139
2017-09,-0.04099122354155893
2017-10,-0.040220284274307905
2017-11,0.03132551229732594
2017-12,0.10621991795070596
2018-01,0.04483858447103306
2018-02,0.0047220597336314896
2018-03,-0.003808864265927858
2018-04,-0.049756034925526604
2018-05,-0.018780562708180626
2018-06,-0.07473224043715843
2018-07,0.03389830508474567
2018-08,-0.09624405154983084
2018-09,0.03869462221122233
2018-10,-0.04361440242384895
2018-11,0.06607834230960585
2018-12,-0.03323412352666466
2019-01,0.08242670247921402
2019-02,-0.05897805451227889
2019-03,-0.02870796899566941
2019-04,0.014169219364133623
2019-05,-0.019320590111314595
2019-06,0.035025449176185
2019-07,-0.01784855224536186
2019-08,-0.05610250470537126
2019-09,0.0039045209199077835
2019-10,0.0023508688281415058
2019-11,0.029323954030509913
2019-12,0.047900000000000054
2020-01,-0.06841804075005653
2020-02,-0.04039997701281528
2020-03,-0.12204351409078429
2020-04,-0.03716318334916657
2020-05,0.05584589519277339
2020-06,0.011255705657245763
2020-07,0.016366171112595085
2020-08,0.007685224536053248
2020-09,0.01153543025005388
2020-10,0.03105781247114292
2020-11,0.05015483478901728
2020-12,0.052631220780281485
2021-01,-0.030750153355011967
2021-02,0.0026785005687679497
2021-03,0.023314992656961575
2021-04,0.019379096240082827
2021-05,0.05515639900125935
2021-06,-0.03836784409256999
2021-07,-0.021675261438579896
2021-08,0.005349692237782255
2021-09,-0.036108917396122875
2021-10,-0.011344251108836412
2021-11,-0.04058315865012385
2021-12,-0.0032188841201716833
2022-01,0.03578438381448801
2022-02,0.0007154192356721989
2022-03,0.052294425623652385
2022-04,-0.07458895954196532
2022-05,0.009507368690259366
2022-06,-0.03917509306925815
2022-07,-0.02078358006941905
2022-08,-0.028927092278125288
2022-09,-0.053446130878327947
2022-10,-0.014655806477975597
2022-11,0.06692979753649064
2022-12,0.009725662366323329
2023-01,-0.021294684658291207
2023-02,-0.05169145285177301
2023-03,0.03151234533214953
2023-04,-0.027008999354845797
2023-05,-0.07276368152898538
2023-06,0.046528901504098386
2023-07,0.05605078411707698
2023-08,-0.05444537450068354
2023-09,-0.0024732330652235124
