Date,South_Africa_IRS2
1995-03,-0.027089598840250972
1995-04,0.025470011518032187
1995-05,0.0071554252199415025
1995-06,-0.009105403409749191
1995-07,0.0011060851732640486
1995-08,-0.03811640435755215
1995-09,-0.025378292571734296
1995-10,-0.0314416508391967
1995-11,-0.016299786614629275
1995-12,-0.011628626213892601
1996-01,-0.04823125461086697
1996-02,0.0027996313364055947
1996-03,-0.02464019561133035
1996-04,0.022575057736720527
1996-05,-0.022173022637958506
1996-06,-0.0819035947712421
1996-07,0.0429905341615795
1996-08,-0.014479108025785226
1996-09,-0.0343531905991481
1996-10,0.03997709049255427
1996-11,0.01951219512195146
1996-12,0.009522025084358177
1997-01,-0.04277282478001854
1997-02,0.011060100166944808
1997-03,0.02890604205483105
1997-04,-0.020991776762747105
1997-05,-0.0011304801719231872
1997-06,-0.044691542820485486
1997-07,-0.04875492428349426
1997-08,-0.0015739627408600798
1997-09,-0.005904484973156654
1997-10,0.0043665722102792515
1997-11,-0.021140806448904703
1997-12,-0.03929348384474163
1998-01,-0.02950712837217251
1998-02,-0.027615226037871365
1998-03,-0.05519753370542657
1998-04,-0.02676492644167283
1998-05,0.08771357678880465
1998-06,-0.05297913970694901
1998-07,0.08458334327356054
1998-08,0.16313758903191244
1998-09,-0.01784094661529967
1998-10,-0.08198195889737347
1998-11,-0.010309865671920493
1998-12,-0.04240860934596047
1999-01,-0.0555928151332169
1999-02,-0.12235241932788021
1999-03,-0.00829729332296536
1999-04,-0.00803977527186428
1999-05,-0.004133224375714395
1999-06,-0.013666173810578108
1999-07,-0.07024853294067135
1999-08,0.024915776499589093
1999-09,-0.0034044932383141546
1999-10,-0.027294713950652194
1999-11,-0.008686770035795766
1999-12,-0.035414094148740194
2000-01,-0.039508516257149906
2000-02,-0.0023023332370388783
2000-03,-0.011135287274975592
2000-04,-0.033206398175469
2000-05,0.008961546074339966
2000-06,-0.014754216624103589
2000-07,-0.08062786593576277
2000-08,-0.010597153471725296
2000-09,-0.03029235391316476
2000-10,-0.004325633984816557
2000-11,-0.051315655553447304
2000-12,-0.02117485617775916
2001-01,-0.04397126898096526
2001-02,-0.01109587721891081
2001-03,-0.008226410587524047
2001-04,-0.0020912580869502095
2001-05,-0.008052202154324561
2001-06,-0.07889720787858012
2001-07,-0.07488987322475105
2001-08,-0.022547131070900672
2001-09,-0.08796168727776743
2001-10,-0.051303175190920425
2001-11,-0.07780569096935919
2001-12,-0.038645482623793415
2002-01,0.17035225048923675
2002-02,0.035195776506819154
2002-03,0.07683942941144029
2002-04,0.021137878209147143
2002-05,0.06585119770345971
2002-06,-0.03446826579036588
2002-07,-0.03306130951510833
2002-08,0.025377395878368736
2002-09,0.057036614732686175
2002-10,0.004218910637416862
2002-11,-0.014146342958148983
2002-12,0.09872834179236967
2003-01,-0.0014554498919641112
2003-02,0.04829276586839648
2003-03,0.01777308847870862
2003-04,0.06526102791044508
2003-05,-0.16289254559727973
2003-06,-0.04777348997020603
2003-07,-0.02139333883604666
2003-08,0.06231696864337244
2003-09,-0.024093725699961044
2003-10,-0.04581327865852569
2003-11,0.0125377647694358
2003-12,0.04100527288940303
2004-01,0.04679666947166039
2004-02,0.05267492560839204
2004-03,0.05758995545054968
2004-04,-0.07490332724676474
2004-05,0.07869863947320388
2004-06,0.06144782704555207
2004-07,-0.08150106929513035
2004-08,-0.15574059598498813
2004-09,0.03214701584770485
2004-10,0.039779908647228135
2004-11,0.0014612264186033563
2004-12,0.002839146264246528
2005-01,-0.03573182319666868
2005-02,0.011972941737148135
2005-03,0.006619930347249392
2005-04,-0.04642688030271247
2005-05,-0.09921238382570308
2005-06,-0.007794729431020775
2005-07,0.007539180637722298
2005-08,0.055021086259421814
2005-09,0.029177550422857967
2005-10,-0.007324679711778415
2005-11,0.0010048043925874328
2005-12,-0.025971724962263854
2006-01,0.05203954925369603
2006-02,-0.025577922374776962
2006-03,0.023354224629005493
2006-04,0.01799937423810083
2006-05,-0.05931201272981679
2006-06,0.07690104173327228
2006-07,0.06092444353056092
2006-08,-0.026388086457608484
2006-09,-0.07356224089423502
2006-10,0.042054946622915645
2006-11,0.03668272231481229
2006-12,0.00864381053173946
2007-01,-0.02807966809444895
2007-02,-0.011161005612744024
2007-03,0.017091558224825
2007-04,0.023120029906589012
2007-05,0.032289168469220586
2007-06,0.08789871162902307
2007-07,-0.00263196414052258
2007-08,0.011549926176304126
2007-09,0.009614650813027925
2007-10,0.07668649823634621
2007-11,0.007684946197002773
2007-12,-0.0057843310844502005
2008-01,-0.10323774272739261
2008-02,2.1103724807680635e-05
2008-03,-0.02253780424734675
2008-04,0.14590468966098258
2008-05,0.04614231759694487
2008-06,-0.01902480366790249
2008-07,-0.05459816983547483
2008-08,-0.07922876287430247
2008-09,-0.10018430121059152
2008-10,-0.17203498148739438
2008-11,-0.153095258528525
2008-12,-0.025817601467229778
2009-01,-0.08596101617654595
2009-02,-0.029265782261192475
2009-03,0.042681037156233614
2009-04,0.09825305499714498
2009-05,0.06987257199002328
2009-06,0.0814671702105283
2009-07,-0.030113165861973434
2009-08,-0.03463969148493906
2009-09,0.08031547729500299
2009-10,-0.04340409154452218
2009-11,0.03485141921419799
2009-12,0.004208541667002574
2010-01,-0.051720675086497025
2010-02,-0.018227059394724243
2010-03,0.008647906657515358
2010-04,-0.031680780310500145
2010-05,-0.027429990755007627
2010-06,-0.02328062706350642
2010-07,0.008586940123475717
2010-08,-0.04602786240039414
2010-09,0.050430316643719886
2010-10,-0.0635234293920719
2010-11,0.004683759999822845
2010-12,0.06074897878692176
2011-01,0.03105757611828963
2011-02,0.02876887806119388
2011-03,0.050550642875330176
2011-04,0.011394251339130301
2011-05,-0.04456961375119006
2011-06,0.0017677774098081578
2011-07,-0.028703641845512662
2011-08,-0.15476060931130675
2011-09,-0.11147107168191439
2011-10,-0.00716901567699646
2011-11,0.023411478991150814
2011-12,0.012307555356906086
2012-01,0.0413344110702043
2012-02,0.06130986961921492
2012-03,-0.014534739797962049
2012-04,-0.0268396405266762
2012-05,-0.14086974278468467
2012-06,0.025306039958424842
2012-07,-0.0989747538958915
2012-08,-0.025254837422701293
2012-09,0.016369305240434118
2012-10,-0.01838332410994281
2012-11,-0.022597740436422376
2012-12,0.030917217537210995
2013-01,-0.034152765216226344
2013-02,-0.006455222585961762
2013-03,0.011044549492824407
2013-04,-0.033107624425565696
2013-05,-0.0038661475318579885
2013-06,0.08161676843331467
2013-07,0.02143660742093423
2013-08,0.012747707736305847
2013-09,-0.013825797038807375
2013-10,-0.045701063836760425
2013-11,0.04036838979266877
2013-12,-0.03817130384845402
2014-01,0.15526548074079805
2014-02,-0.010541744099238803
2014-03,-0.02135694097614549
2014-04,-0.00707537515549983
2014-05,-0.02580324383245891
2014-06,0.010188021116509294
2014-07,-0.018919194835346098
2014-08,-0.011110977900860908
2014-09,-0.004176339599568979
2014-10,-0.026065102767854786
2014-11,-0.04743265389426987
2014-12,0.026460044023751905
2015-01,-0.10500225036046984
2015-02,0.06740501506010022
2015-03,-0.00973928065456664
2015-04,0.029286519162348368
2015-05,0.007076851235236825
2015-06,-0.014002375512603416
2015-07,-0.02514387455400635
2015-08,-0.03968779885390705
2015-09,-0.035409411539037094
2015-10,-0.019018169439688926
2015-11,-0.009425764660915936
2015-12,0.05563186807037135
2016-01,-0.07547913553333763
2016-02,0.03286086137355171
2016-03,0.04829047201788028
2016-04,0.034017482781896424
2016-05,-0.06578325612357938
2016-06,0.0115708175646001
2016-07,0.05215691719009197
2016-08,-0.033495341687922675
2016-09,0.029768246359825223
2016-10,0.023929288318750075
2016-11,-0.02410631424895804
2016-12,0.005538131523505907
2017-01,0.022384416615772507
2017-02,0.006930379044325141
2017-03,-0.020320884749685852
2017-04,-0.021469261072157964
2017-05,0.010831680592745307
2017-06,0.008269610616497447
2017-07,-0.060255149466486135
2017-08,-0.0015342496589123567
2017-09,-0.01695483367684969
2017-10,0.030041773977939057
2017-11,0.054203210564658155
2017-12,0.022285633008899852
2018-01,0.05402832317993167
2018-02,-0.006641296417972731
2018-03,-0.02054187494434556
2018-04,-0.04135918103679781
2018-05,0.014451978817615396
2018-06,-0.04638105379141766
2018-07,0.026249242408409534
2018-08,-0.052584343895233254
2018-09,0.02638619350825855
2018-10,-0.030871089997784096
2018-11,0.040144812615026115
2018-12,-0.04430893478006559
2019-01,0.052469971653954284
2019-02,-0.058714167258917205
2019-03,-0.028571819285688416
2019-04,0.012747818916531317
2019-05,-0.04340745281033487
2019-06,2.818578677432626e-05
2019-07,-0.014923305937827425
2019-08,-0.08693508807060069
2019-09,0.022087288912010505
2019-10,0.013080088138679447
2019-11,0.035619043844837384
2019-12,0.023042475908080062
2020-01,-0.1067564934390064
2020-02,-0.04860688249924361
2020-03,-0.26439588361120825
2020-04,-0.19778896305736082
2020-05,-0.006973311386201719
2020-06,-0.07855167452886003
2020-07,0.025864920375329614
2020-08,0.02234731113644539
2020-09,-0.062318525543952674
2020-10,-0.018247343118194315
2020-11,0.19875872426137775
2020-12,-0.032636266824332516
2021-01,0.04567619332496475
2021-02,0.14479659657734034
2021-03,0.03992572984915288
2021-04,-0.007567370308445787
2021-05,0.0855127182792852
2021-06,0.018008165047555647
2021-07,-0.06692771062304625
2021-08,0.011388500177809124
2021-09,0.04446402139738992
2021-10,0.11980396047876685
2021-11,-0.07377379532384931
2021-12,-0.0009864516098024856
2022-01,0.06992476294580352
2022-02,0.039683245187520866
2022-03,0.09830834116367693
2022-04,-0.022279773547662418
2022-05,0.03968933565346111
2022-06,0.0679910157251562
2022-07,-0.022129582021213623
2022-08,0.01117227073860727
2022-09,0.014745786989657672
2022-10,-0.051105036817877814
2022-11,0.05258567093708866
2022-12,0.019554270371187066
2023-01,-0.08104854388545224
2023-02,0.02074607888111002
2023-03,0.03452961405180344
2023-04,0.017285163621518773
2023-05,0.008995057528434547
2023-06,-0.01144310741782939
2023-07,0.026767960014715708
2023-08,-0.08669062325860943
2023-09,0.060318689316272156
